drug_token,drug,bert_classification,sentence,fda_approved,date_epoch,date,source,mean,company_name,url,drugs
isomesothelin,IsoMesothelin,drug,"” CFO of Kiromic, Mr. Tony Tontat stated: ""With this IsoMesothelin IND filing, Kiromic shows its commitment to invest in the latest AI technologies and then bring these AI predicted biomarkers into the clinic.",0,1621900800,"May 25, 2021",,0.317352213003851,biospace,https://www.biospace.com/article/releases/kiromic-announces-fda-ind-submission-first-in-human-ai-derived-off-the-shelf-isomesothelin-gamma-delta-car-t-cell-therapy-30-days-before-the-end-of-the-second-quarter,"[('IsoMesothelin', 'drug')]"
chantel,Chantel,not_drug,"There are two fundamental ways your brain can steer you through life -- toward things that are good , or away from things that aren ' t working out , "" said Chantel Prat , associate professor of psychology and co-author of the new study , published Feb . 23 in the journal Cognitive Science . ",0,1615161600,"March 08, 2021",,0.013002958527843184,sciencedaily,https://www.sciencedaily.com/releases/2021/03/210304161103.htm,"[('Chantel', 'not_drug')]"
mdna11,MDNA11,drug,"Non-human primate data demonstrated that MDNA11 could induce an up to 10-fold expansion in cancer fighting immune cells without: (a) generating anti-drug antibodies, (b) causing hypotension associated with vascular leak syndrome, (c) inducing cytokine release syndrome, or (d) causing other undesirable immune-mediated adverse events.",0,1622332800,"May 30, 2021",,0.8066252686497842,biospace,https://www.biospace.com/article/releases/medicenna-reports-fiscal-year-2021-financial-results-and-operational-highlights,"[('MDNA11', 'drug')]"
humabody,Humabody®,drug,"CB307 is a unique, half-life extended Humabody® targeting prostate-specific membrane antigen (PSMA) and the potent co-stimulatory molecule CD137 (4-1BB).",0,1621555200,"May 21, 2021",,0.4944635576198221,biospace,https://www.biospace.com/article/releases/crescendo-biologics-announces-initiation-of-phase-1-study-of-cb307-in-patients-with-advanced-psma-positive-solid-tumours,"[('Humabody®', 'drug')]"
birinapant,birinapant,drug,antibody targeting death receptor 5 dr5 being developed by igm and birinapant has been shown to enhance anti-tumor activity preclinically,0,1610496000,"January 13, 2021",,1.0448907106977094,biospace,https://www.biospace.com/article/releases/igm-biosciences-enters-into-exclusive-licensing-agreement-with-medivir-for-birinapant-igm-to-develop-birinapant-in-combination-with-igm-8444-for-the-treatment-of-solid-tumors-/,"[('birinapant', 'drug')]"
vafidemstat,vafidemstat,drug,in animal studies vafidemstat not only restores memory but reduces the exacerbated aggressiveness of samp8 mice a model for accelerated aging,0,1609804800,"January 05, 2021",,1.0343355076735044,biospace,https://www.biospace.com/article/releases/oryzon-to-present-a-corporate-update-and-to-hold-multiple-virtual-corporate-activities-in-january-2021/,"[('vafidemstat', 'drug')]"
nt_0167,NT-0167,drug,$55 million series b and the company has moved its lead program nt-0167 into phase 1,0,1601510400,"October 01, 2020",,0.9279688995910924,fiercebiotech,https://www.fiercebiotech.com/biotech/novo-sanofi-lead-55m-round-for-inflammation-player-nodthera,"[('NT-0167', 'drug')]"
mga012,MGA012,drug,incyte-partnered pd-1 drug mga012 and chemotherapy as well as with mga012 alone,0,1609286400,"December 30, 2020",,1.0508520149550609,fiercebiotech,https://www.fiercebiotech.com/biotech/macrogenics-incyte-s-pd-1-med-to-face-off-merck-s-keytruda-a-first-for-cancer-r-d,"[('MGA012', 'drug')]"
odin,ODIN,not_drug,Thor is prepared to return Asgard to its previous and presumably rightful stateÃ¢Â€ÂŠÃ¢Â€Â”Ã¢Â€ÂŠunder the rule of Odin . ,0,1609891200,"January 06, 2021",,0.003250234677079009,statnews,https://www.statnews.com/2019/06/14/a-biohacker-met-bureaucrats-investigating-him/,"[('ODIN', 'not_drug')]"
tehv,TEHV-moh,not_drug,"About Retevmo ® (selpercatinib) Retevmo (selpercatinib, capsules 40mg, 80mg; formerly known as LOXO-292) (pronounced reh-TEHV-moh) is a selective and potent RET kinase inhibitor.",0,1621555200,"May 21, 2021",,0.005913689128467026,lilly_mediaroom,http://lilly.mediaroom.com/2021-05-19-Lilly-Announces-Details-of-Presentations-at-2021-American-Society-of-Clinical-Oncology-ASCO-Annual-Meeting,"[('TEHV-moh', 'not_drug')]"
tas266,TAS266,drug,previous attempts to hit the target such as novartis’ ablynx-partnered tas266,0,1609286400,"December 30, 2020",,0.9837676599497568,fiercebiotech,https://www.fiercebiotech.com/biotech/hoping-to-succeed-where-novartis-failed-inhibrx-files-for-75m,"[('TAS266', 'drug')]"
lentiglobin,LentiGlobin,drug,"Food and Drug Administration ( FDA ) granted orphan drug designation , fast track designation , regenerative medicine advanced therapy ( RMAT ) designation and rare pediatric disease designation for LentiGlobin for SCD .",0,1618963200,"April 21, 2021",,0.8457694891679381,investor_bluebirdbio,http://investor.bluebirdbio.com/news-releases/news-release-details/bluebird-bio-provides-update-severe-genetic-disease-programs-and,"[('LentiGlobin', 'drug')]"
axo_aav_gm1,AXO-AAV-GM1,drug,"For the AXO-AAV-GM1 program , we presented 6-month follow up data in GM1 gangliosidosis highlighting the potential to preserve functional outcomes , increase enzyme activity , and reduce disease burden for patients and their families . ",0,1612915200,"February 10, 2021",,0.8355876196410063,biospace,https://www.biospace.com/article/releases/sio-gene-therapies-announces-financial-results-for-third-fiscal-quarter-ended-december-31-2020,"[('AXO-AAV-GM1', 'drug')]"
celgene,Celgene,not_drug,billionto buy the psoriasis drug Otezla from Celgene — ahead of its $74 billion merger with Bristol-Myers Squibb,0,1608768000,"December 24, 2020",,0.0,endpts,https://endpts.com/ey-vet-set-to-replace-retiring-amgen-cfo-meline/,"[('Celgene', 'not_drug')]"
chadox1,ChAdOx1,drug,"Reference Parry HM, et al. Single Vaccination with BNT162b2 or ChAdOx1 in Older People Induces Equivalent Antibody Generation but Enhanced Cellular Responses after ChAdOx1.",0,1623801600,"June 16, 2021",,0.3641401211848746,astrazeneca,https://www.astrazeneca.com/media-centre/press-releases/2021/covid-19-vaccine-astrazeneca-effective-against-delta-indian-variant.html,"[('ChAdOx1', 'drug')]"
surufatinib,surufatinib,drug,results for pancreatic neuroendocrine tumors reinforce that surufatinib has the unique opportunity to address all advanced neuroendocrine tumors,0,1601683200,"October 03, 2020",,1.0214213721393746,fiercebiotech,https://www.fiercebiotech.com/biotech/chi-med-stops-pivotal-pancreatic-cancer-trial-upon-early-success,"[('surufatinib', 'drug')]"
htx_011,HTX-011,drug,“exparel does a good job reducing opioid use for post-op pain ; htx-011 could do this better” citing a kol survey,0,1608940800,"December 26, 2020",,1.0245831582730902,endpts,https://endpts.com/manufacturing-issues-hobble-herons-quest-to-market-its-long-acting-non-opioid-painkiller/,"[('HTX-011', 'drug')]"
quizartinib,quizartinib,drug,But it only got worse for quizartinib,0,1609286400,"December 30, 2020",,1.0284100640448677,fiercebiotech,https://www.fiercebiotech.com/biotech/fda-nixes-daiichi-s-blood-cancer-drug-quizartinib-as-japanese-regulators-wave-it-through,"[('quizartinib', 'drug')]"
mrt5005,MRT5005,drug,improvements support a cftr-related mechanism and may suggest that mrt5005 can enable the production of functional proteinsaidsteven rowe,0,1608854400,"December 25, 2020",,0.9669859722812894,endpts,https://endpts.com/atlantic-healthcares-drug-fails-late-stage-test-translate-bio-breaks-out-early-cf-data/,"[('MRT5005', 'drug')]"
relugolix,relugolix,drug,seely noted a lowered rate of major cardiovascular events in the relugolix group 2,0,1608681600,"December 23, 2020",,1.1520511453992115,endpts,https://endpts.com/as-uterine-race-with-abbvie-heats-up-myovant-eyes-fda-approval-with-trial-results-from-prostate-cancer/,"[('relugolix', 'drug')]"
opportunistic,opportunistic,not_drug,"In the United States , Jushi is focused on building a multi-state portfolio of branded cannabis assets through opportunistic acquisitions , distressed workouts , and competitive applications . ",0,1614038400,"February 23, 2021",,0.0,biospace,https://www.biospace.com/article/releases/jushi-holdings-inc-announces-participation-at-upcoming-conferences-in-february-and-march-2021company-s-executive-leadership-selected-to-participate-at-sxsw-online-2021,"[('opportunistic', 'not_drug')]"
owkin,Owkin,not_drug,"â€œAccess to patient data is critical for improving medical research , â€� said Thomas Clozel , M . ",0,1609027200,"December 27, 2020",,0.0,endpts,https://endpts.com/from-agios-to-deciphera-steve-hoerter-plots-another-oncology-launch-roche-exec-christiane-hamachar-moves-to-india-as-ceo-of-biocon-biologics/,"[('Owkin', 'not_drug')]"
polymerization,polymerization,not_drug,global blood therapeutics’ oxbryta inhibits hemoglobin s polymerization to prevent red blood cells from forming the sickle shape,0,1607644800,"December 11, 2020",,0.0,endpts,https://endpts.com/as-sickle-cell-patients-find-new-options-nea-founded-imara-pitches-mid-stage-alternative-for-86m-ipo/,"[('polymerization', 'not_drug')]"
lb_001,LB-001,drug,"Preclinical in vivo studies found LB-001 to be safe and demonstrated transduction of hepatocytes , genomic integration , and liver transgene expression .",0,1619568000,"April 28, 2021",,0.7288331696956238,biospace,https://www.biospace.com/article/releases/logicbio-therapeutics-announces-clinical-and-corporate-updates,"[('LB-001', 'drug')]"
humoral,humoral,not_drug,"The secondary objective is to assess humoral immunogenicity of mRNA-1273 and mRNA-1273 . 351 vaccines , in naïve and previously vaccinated individuals . ",0,1615248000,"March 09, 2021",,0.0,clinicaltrials,https://clinicaltrials.gov/show/NCT04785144,"[('humoral', 'not_drug')]"
covishield,COVISHIELD,drug,"Safety and Efficacy of a Non-replicating ChAdOx1 Vector Vaccine AZD1222 ( COVISHIELD ) , for Prevention of COVID-19 in Patients With Liver Cirrhosis COVID-19 pandemic , caused by severe acute respiratory syndrome coronavirus 2 ( SARS-CoV-2 ) , had caused widespread impact on health , including substantial mortality among those with pre-existing health conditions including cirrhosis .",0,1615593600,"March 13, 2021",,0.6415615338994572,clinicaltrials,https://clinicaltrials.gov/show/NCT04794946,"[('COVISHIELD', 'drug')]"
bolstering,bolstering,not_drug,spending as well as the availability of the latest medical devices bolstering the access to various treatments,0,1610668800,"January 15, 2021",,0.0,biospace,https://www.biospace.com/article/orthopedic-devices-market-top-3-trends-driving-the-global-industry-expansion/,"[('bolstering', 'not_drug')]"
eftilagimod,eftilagimod,drug,"Combination Study With Eftilagimod Alpha ( a Soluble LAG-3 Fusion Protein ) and Pembrolizumab in Patients With Recurrent or Metastatic HNSCC Evaluate the safety and efficacy of eftilagimod alpha in combination with pembrolizumab against pembrolizumab alone in 1st line metastatic or recurrent HNSCC with PD-L1 positive ( CPS ≥1 ) tumors , and determine the efficacy and safety of efti plus pembrolizumab in patients with PD-L1 negative tumors .",0,1616544000,"March 24, 2021",,0.7005120883480501,clinicaltrials,https://clinicaltrials.gov/show/NCT04811027,"[('eftilagimod', 'drug')]"
biib080,BIIB080,drug,The company is preparing to move tau-targeted antisense oligonucleotide BIIB080 into a phase 2 trial.,0,1623974400,"June 18, 2021",,0.4479168911927414,fiercebiotech,https://www.fiercebiotech.com/biotech/biogen-s-300m-bet-alzheimer-s-tau-drug-flames-out-phase-2,"[('BIIB080', 'drug')]"
efpeglenatide,efpeglenatide,drug,Dilated Cardiomyopathy SAR339375 miRNA - 21 Alport Syndrome efpeglenatide ( ** ) Long - acting GLP - 1 agonist Type 2 Diabetes SAR442720,0,1608681600,"December 23, 2020",,1.0142356633758778,endpts,https://endpts.com/for-sale-long-acting-phiii-glp-1-diabetes-drug-thats-way-behind-rivals-now-spurned-by-sanofi/,"[('efpeglenatide', 'drug'), ('Efpeglenatide', 'drug')]"
eselamine,eselamine,drug,"S-isomer of ketamine and eselamine enhanced the sedation and enhanced the analgesic effect, but whether it can improve the imbalance of oxygen supply and oxygen consumption after cardiopulmonary bypass is unknown.",0,1622419200,"May 31, 2021",,0.9980786511236152,clinicaltrials,https://clinicaltrials.gov/show/NCT04906915,"[('eselamine', 'drug')]"
flu_vaccines,flu vaccines,drug,It’s also unknown how much governments would be willing to shell out for more effective flu vaccines.,0,1623974400,"June 18, 2021",,0.7501237165435299,fiercepharma,https://www.fiercepharma.com/pharma/while-mrna-saved-covid-19-day-gsk-and-sanofi-vaccines-likely-safe-beyond-pandemic-analysts,"[('flu vaccines', 'drug')]"
spikevax,Spikevax,drug,"Moderna locks up Spikevax name in Europe, joins Pfizer's Comirnaty in wait for official brand approval in U.S.",0,1625097600,"July 01, 2021",,0.31104996644920063,fiercepharma,https://www.fiercepharma.com/marketing/moderna-secures-spikevax-name-europe-joins-pfizer-s-comirnaty-awaiting-official-name-and,"[('Spikevax', 'drug')]"
cytisinicline,cytisinicline,drug,Achieve Life Sciences hassharedfinal data from a phase 1 / 2 trial of its smoking cessation candidate cytisinicline,0,1609545600,"January 02, 2021",,1.202799896849684,fiercebiotech,https://www.fiercebiotech.com/biotech/achieve-climbs-data-from-smoking-cessation-clinical-trial,"[('cytisinicline', 'drug')]"
resignations,resignations,not_drug,complaints of racism and student protests that led to high-level resignations the lcme deemed the university of missouri-columbia medical school,0,1609891200,"January 06, 2021",,0.0,statnews,https://www.statnews.com/2019/06/17/medical-schools-diversity-hard-lessons/,"[('resignations', 'not_drug')]"
telemonitoring,telemonitoring,not_drug,"The intervention group will undergo comprehensive remotely-supervised rehabilitaiton program in home conditions with teleconsultation ( contains telecoaching , telemonitoring ) via regular phone calls and e-mails at least 1-2 times a week . ",0,1613779200,"February 20, 2021",,0.0,clinicaltrials,https://clinicaltrials.gov/show/NCT04759456,"[('telemonitoring', 'not_drug')]"
tiragolumab,Tiragolumab,drug,the data suggest that tiragolumab plus tecentriq was generally well-tolerated showing similar rates of all grade 3 or more all-cause adverse,0,1609891200,"January 06, 2021",,0.93229731577218,biospace,https://www.biospace.com/article/releases/genentech-s-novel-anti-tigit-tiragolumab-granted-fda-breakthrough-therapy-designation-in-combination-with-tecentriq-for-pd-l1-high-non-small-cell-lung-cancer/,"[('Tiragolumab', 'drug')]"
restylane_fillers,Restylane fillers,drug,"Close Restylane Restylane Type Aesthetic & Corrective & Aging skin Restylane ® is a range of hyaluronic acid-based products consisting of two product groups : Restylane fillers and , Restylane Skinboosters .",0,1620172800,"May 05, 2021",,0.3290341309557864,galderma,https://www.galderma.com/our-brands,"[('Restylane fillers', 'drug'), ('Restylane Skinboosters', 'drug')]"
bimekizumab,bimekizumab,drug,warren“the results mark the latest positive data readout for bimekizumab confirming the hypothesis that targeting il-17f in addition to il-17a,0,1607212800,"December 06, 2020",,1.0358256171673392,endpts,https://endpts.com/ucb-touts-another-psoriasis-win-this-time-over-cosentyx-as-they-look-to-break-into-packed-market/,"[('bimekizumab', 'drug')]"
